s3key--ground_truth--masks
05443tni89u4pipjjfbp6pbu1nmb2ckkd64hi9o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
jarnfefi0keb8cug8ap8r1qh3juq0cijbjq68mg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
jjstj5f031804cktrpqqsi4osc15vi9eq10d1rg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
jk2nh9o2o8bsje3lntpep7goj9tiddo8a94dhpg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
jso2se8ggi5hd88unpk9ih86m18gp6km060h2bo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
k2ahcd9ct77qgmpfategplb4rovm5t7b29qubmo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
k2gu5dkm4uhnlgf36lgi1mpifufc6l939jinaio1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
kacqq7ohmsq3gve3icu7tn8hso3llhs202dgmd81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
kfkufl9uqi2ane40bg7ppg5o73co857dr1asbuo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
kh5u4erlm0he0ljnl0np0tuqvsf47kepcvi78ig1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ktapct97rbppn5pmol900gknc60dqjb1va41g9g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
l5a7jdfg2p3n4lb4feb15fj77rfo42t42lecpsg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
l7qfobvhi611s9uc6h8k7oqii5o2rf0rn6i382g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
l9l50t1dqg585m210s7ln3kid64dagr61hac9ug1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
lk9n5bhmcis29u3gpf7gl6j46f98u68j5k985f01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ll8bntu198n64jm04h37h2mm8qjvkso08ak3g1g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
loetv36uo68l82mhvhi19p1v4709q3465akji1o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
lrpqukiqhvjrufhh9vtn4fp8l14h919re1tell01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ls5o283dgfegj68f5v760d4frku63spf22u2o4g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
lvudaif344ii1csh67gm08rv2jqqgflildmvrgo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
m0opqq83ctfhsfit0evbdnhngdh3va9nt0uap4g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
m38gkil2nk12i9fgkhrm7tolp0kn9oili96dpog1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ml1pcffm1itetjce7a5gsi6vv4c4bj3r51if9ig1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
mr89cgm1pd6e2g31q4aj3839de5dehr4q0irb2o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
mrce5h3dljpbhsf4gttojkgikp3hl4u1ff050rg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ms00uiiumdvjfgo8kftm3m94ilq2j803qa9g6f81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
mson1gmmicf1d6vdjuok85g7i9pitfjfndfcts01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
mtjq2r2vft3fgeie0b9r4j2adq7t4i57d95dlp01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
n1dm8hmhefh202842l9g9j4lipril14l5t9c5v01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
n8u5e7sgg09nftnl7aiqfju7oki7jqv6fsoq37o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
nbi5uf05c0vo14spmemqph50cq3tkho3nrv6sk01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ndfr3rv9vea84qebq626buqenheg128bvar2c601--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ngp2eu6jj1dq1l7n192frgehgli3j5jkunt6kl01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
nig7am9m6do4mc0beeq4ibpjeubcmmdvom3hea81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
niuku5mbpav9qfm0o88dirckq0ompukanchr7381--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
njn92qnbpvc32lceebm4mgtbt04l9gm9bo59l901--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
nq0o0g1tjeg7834jasjn32jit85ldhgn7dkvjho1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
nqioo7flltu2mrk19feprm2ild51f18s4mhj6381--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
o2s2cpla55rh0jkocluma55ss405rhoq4kuqr4o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
obvefabivrv1jvbhir5ej1ho9imv0oeuvq010bg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
okd7aovp6g69onvup2votrldo8hnttr34es2g5g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
oul296pqprvrvogbe7bbp1mfr4s6br4f8keorco1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ov9bcnhis0g0mgnj9pm5n0bv6b9os81eceuiq4o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
p3q6bldsb98qb77ke2p7vhrcnle03bi5h6i382g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
p3qvvk3k3b2k28bolgnm4n5h0jirgad87b4lipo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
p7dm3nc1kfr2qn6vbua2oljdmhagh9rvkj1l6r81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
pac2b34em4kv079shvlqhfqis00lpjae7bh74j01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
pame08v54015o1hp2jkklak56rbok0qpu9mfpgg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
pelsmsnmrktivmsae7m8v431r8tmdt4kkpqubmo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
pevlbkui682e51475qnonktfts757gvfmeoi27o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
pgm40s1u5g7tdeidd7fni3uudi6t0hmgoc5pn981--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ph2oepfo4ulnfdjem9ab3v6ma2ouovjg9s091bg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
pn5o2hmt1306sq6661hud16mosj7nqcc2k195b01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
pph5e86u3l6q8cias92j7uc5gtj3nbdt6v258qg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
pplhh4pl0dmidli6vdv5q9inghijha75fpvetk01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
q5h5ohgrtcj9oqvapq76ttn0qcp6vqsme92d9qg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
q7m1qv0h4gjamfmpsuaeqf6j27oaqeog9hcchtg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
qfktjc6a0g194ji1mlckb9cjkd11v3hk0vinaio1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
qiom3smoevim3pgr60n2k1bu9alvcrar67b4cu01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
qm0kqb3sqib19uisv3q9b9p8mpbgl67ck76lqoo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
qqb06tqa2av5a2uqqhegtqihce1dujg0ud1t7r81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
r19hk0otgp7opsq4psamhueum18gp8l8epbcdu01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
r2h7e5vs42aaodo19c2hsdk3fmec2i6cte51k901--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
r2ldmc5om4urjdhtndorotsfrovm5smvj7jnei81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
r7uu8gnr64lb6mo55hkdplr1qsr6nhfm5l6troo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rcln3spa5m7j10li91dcsggbdu7d6g86cmegqco1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rf44hrr6e01j0ktl2spfno437ne82416mccojdo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rfnhru2raei305q2h29tvolbuc94vis3k2v2s401--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rghm5vju6fhiorilbtam5qj2ntf07580rjo60ng1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ri536hk7i00h1te0749u7825oginhqah33c4gtg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rklnultlt1th73e1anb3vn05p8lndo6bur45gpg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rkpi0nmsc8ha973inggtin9susb4nk9q5tnvvg81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rmahee5rj8j6eokd75d2vdvor0sm9vg86l5dlp01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rp4m7ikujgc3phgnhbuk1ia03vva6dncr58c1vg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rrrjsu86qdehb6rqta561uuiaqrukui6inj7ci01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rsiuvu2knbcf1m95ul8v26m686gfqro8c4lrn181--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rtvng2vq9h541obdbt197ro1nheg1blqfl3ddq01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
rvad8eqa9j82ul9tfpr2tfbl96kfaq0600f8tc01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
s117kq8qr1njarc7lucddegvpgmn1o2fpoirb2o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
s5dif7kbbkfqgn3j17u8qk91di6t0gfjju51k901--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
s9m4saf9grtqbqp6isefo50vdm6d2it3t75lmp81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
sdre4iks4109csn32opsrau56f98u7m2r11t7r81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
sfn444iitnlmlh8hhvv56741ce1duibjl4nrv081--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
sh4eg52nqucqv5gsq17nlfotfies0kfe8rtmml81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
sk464142ctn43d6vjfgaa9rg03gro8cqm745gpg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
sk7js4d7qihu6j0e1s3smsftb6seatpvhapi6781--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
ska6n3mp676g2n58kcmiu25fj9tidbvua8ib92g1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
smph8sbd9lc3htmedhslln61aepeusn152ija2o1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
spr1qj8i048q3pv1m809vsui430po5c23pecpsg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
sqqtomjuf5okogtsoh16l8ouo4g7rt2e6e0h2bo1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
srnuaj0r02e60fd08tgje2sks81ltjql96hj6381--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
t40qioa5g3mdk5ff6eqo39c482gvorec6e31ca01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
t99cegpr0bmtan45voom2saat85ldg7pe4jbd201--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
tc8mua84fnb1io3cl3smhb9mp4k7bv2m07a48ug1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
tcmbkthmfhe8b09vi2ip5f4jhdl3fbd3g3rmem81--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
to5uk8g8alqn22cup8rvnnvkm580r8tt8od8ld01--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
tveua66blo2kmf4u5mirp1qq5b5pc1vhmve4osg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
u6sroc8lucne9l0phclfua4rr8tmds7pdt8c1vg1--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
uepb5hu8a9d2g9kmbp7aj6n34v39m3bo1erie681--0--[[[0.02800248804658604, 0.8550093341630367], [0.5301804403486957, 0.49782202862476665], [0.9987554069949021, 0.5214685749844431], [0.9940883256538044, 0.03484754200373367], [0.0046670813410976736, 0.03235843186060983]]]
